Cell_Name_Vevo,drug,concentration,plate,tau,direction,positions,n,omega
SW1417,Entrectinib,5.0,12,1.0,opened,b2,1,12
SW1417,Filgotinib,0.5,11,1.0,opened,b2,1,12
SW1417,Furosemide,5.0,14,1.0,opened,b2,1,12
SW1417,HI-TOPK-032,0.5,2,1.0,opened,b2,1,12
SW1417,Infigratinib,0.050000000745058,1,1.0,opened,b5,1,12
SW1417,LY-2584702 (tosylate salt),5.0,3,1.0,opened,b2,1,12
SW1417,Malotilate,5.0,12,1.0,opened,b2,1,12
SW1417,Olanzapine,0.050000000745058,4,1.0,opened,b5,1,12
SW1417,Pentamidine (isethionate),5.0,14,1.0,opened,b2,1,12
SW1417,Quinestrol,5.0,6,1.0,opened,b5,1,12
SW1417,Selinexor ,0.5,5,1.0,opened,b1,1,12
SW1417,Trametinib,0.5,2,1.0,opened,b2|b5,2,24
SW1417,Tucidinostat,0.5,5,1.0,opened,b1,1,12
SW1417,Tucidinostat,5.0,6,1.0,opened,b1,1,12
SW480,18β-Glycyrrhetinic acid,5.0,6,1.0,opened,b1,1,12
SW480,AZD-7648,0.5,2,1.0,opened,b2,1,12
SW480,AZD-8055,0.050000000745058,1,1.0,opened,b1,1,12
SW480,AZD-8055,5.0,3,1.0,opened,b5,1,12
SW480,AZD1390,0.5,2,1.0,opened,b5,1,12
SW480,Adagrasib,0.050000000745058,11,1.0,opened,b2,1,12
SW480,Afatinib,0.5,2,1.0,opened,b2,1,12
SW480,Afatinib,5.0,3,1.0,opened,b1,1,12
SW480,Alpelisib,5.0,3,1.0,opened,b1|b5,2,24
SW480,BI-3406,5.0,3,1.0,opened,b5,1,12
SW480,Baicalin,0.050000000745058,4,1.0,opened,b1,1,12
SW480,Baicalin,5.0,14,1.0,opened,b1,1,12
SW480,Bentamapimod,0.5,2,1.0,opened,b5,1,12
SW480,Bimiralisib,0.5,2,1.0,opened,b2,1,12
SW480,Binimetinib,0.050000000745058,1,1.0,opened,b1|b5,2,24
SW480,Binimetinib,0.5,2,1.0,opened,b5,1,12
SW480,Binimetinib,5.0,3,1.0,opened,b1,1,12
SW480,Brivudine,0.5,2,1.0,opened,b5,1,12
SW480,Clonidine (hydrochloride),5.0,14,1.0,opened,b2,1,12
SW480,Elimusertib hydrochloride,0.050000000745058,1,1.0,opened,b5,1,12
SW480,Epirubicin (hydrochloride),5.0,9,1.0,opened,b1,1,12
SW480,Estrone sulfate (potassium),0.050000000745058,10,1.0,opened,b1,1,12
SW480,GSK1059615,0.5,2,1.0,opened,b2,1,12
SW480,Gemcitabine,5.0,3,1.0,opened,b1|b5,2,24
SW480,HI-TOPK-032,5.0,3,1.0,opened,b1,1,12
SW480,Idarubicin (hydrochloride),5.0,6,1.0,opened,b1|b2,2,24
SW480,Idarubicin (hydrochloride),5.0,14,1.0,opened,b1,1,12
SW480,Ipatasertib,0.5,2,1.0,opened,b2,1,12
SW480,L-Eflornithine (monohydrochloride),5.0,12,1.0,opened,b5,1,12
SW480,LJI308,0.050000000745058,1,1.0,opened,b5,1,12
SW480,Lactate (calcium),5.0,12,1.0,opened,b2,1,12
SW480,Larotrectinib,5.0,6,1.0,opened,b2,1,12
SW480,Lenalidomide (hemihydrate),0.5,5,1.0,opened,b2,1,12
SW480,MK-3903,0.050000000745058,1,1.0,opened,b1,1,12
SW480,Mitoxantrone (dihydrochloride),0.5,5,1.0,opened,b1,1,12
SW480,NVP-BHG712,0.5,2,1.0,opened,b2,1,12
SW480,Olanzapine,5.0,6,1.0,opened,b5,1,12
SW480,Paclitaxel,0.5,2,1.0,opened,b5,1,12
SW480,Panobinostat,0.050000000745058,10,1.0,opened,b1,1,12
SW480,Pentamidine (isethionate),0.5,13,1.0,opened,b2,1,12
SW480,Pimitespib,0.5,2,1.0,opened,b2,1,12
SW480,Pravastatin (sodium),5.0,9,1.0,opened,b1,1,12
SW480,Pyridoxine,0.5,5,1.0,opened,b1,1,12
SW480,Radotinib,0.5,5,1.0,opened,b5,1,12
SW480,Ropivacaine (hydrochloride monohydrate),5.0,14,1.0,opened,b2,1,12
SW480,Sivelestat (sodium tetrahydrate),5.0,9,1.0,opened,b1,1,12
SW480,Sodium Salicylate,5.0,6,1.0,opened,b1,1,12
SW480,Sonidegib,0.5,2,1.0,opened,b2,1,12
SW480,Sulfisoxazole,0.5,13,1.0,opened,b1,1,12
SW480,Thymol,0.5,5,1.0,opened,b2,1,12
SW480,Topotecan (hydrochloride),0.5,8,1.0,opened,b1,1,12
SW480,Trametinib,0.5,2,1.0,opened,b5,1,12
SW480,Trametinib,5.0,12,1.0,opened,b1,1,12
SW480,Trametinib (DMSO_TF solvate),0.050000000745058,7,1.0,opened,b1,1,12
SW480,Trimetrexate,0.050000000745058,4,1.0,opened,b5,1,12
SW480,Tucidinostat,0.050000000745058,4,1.0,opened,b1,1,12
SW480,Tucidinostat,0.5,5,1.0,opened,b1,1,12
SW480,Tucidinostat,5.0,6,1.0,opened,b1|b5,2,24
SW480,ULK-101,0.5,2,1.0,opened,b2,1,12
SW480,Verteporfin,5.0,9,1.0,opened,b1,1,12
SW480,XRK3F2,5.0,3,1.0,opened,b1,1,12
SW480,c-Kit-IN-1,0.050000000745058,13,1.0,opened,b2,1,12
A549,APTO-253,5.0,3,1.0,closed,b1,1,24
A549,Abemaciclib,5.0,3,1.0,closed,b1,1,24
A549,Adagrasib,0.050000000745058,14,1.0,closed,b1,1,24
A549,Asciminib,5.0,12,1.0,closed,b1,1,24
A549,Auranofin,5.0,12,1.0,closed,b1,1,24
A549,Belinostat,0.5,11,1.0,closed,b1,1,24
A549,Belinostat,5.0,12,1.0,closed,b1,1,24
A549,Bortezomib,0.050000000745058,1,1.0,closed,b1|b5,2,12
A549,Bortezomib,0.5,2,1.0,closed,b1,1,24
A549,Bortezomib,5.0,3,1.0,closed,b1,1,24
A549,Clonidine (hydrochloride),5.0,6,1.0,closed,b2,1,24
A549,Darinaparsin,5.0,6,1.0,closed,b1,1,24
A549,Dexamethasone,0.050000000745058,10,1.0,closed,b5,1,24
A549,Digitoxin,0.050000000745058,10,1.0,closed,b1,1,24
A549,Digitoxin,0.5,11,1.0,closed,b1,1,24
A549,Dinaciclib,0.5,8,1.0,closed,b1,1,24
A549,Doxycycline (monohydrate),0.050000000745058,7,1.0,closed,b1,1,24
A549,Fedratinib (hydrochloride hydrate),5.0,12,1.0,closed,b1|b5,2,12
A549,Filgotinib,0.5,11,1.0,closed,b1,1,24
A549,Filgotinib,5.0,12,1.0,closed,b1,1,24
A549,Flumatinib (mesylate),0.5,8,1.0,closed,b5,1,24
A549,Folic acid,5.0,6,1.0,closed,b2,1,24
A549,Gallic acid (hydrate),5.0,6,1.0,closed,b1,1,24
A549,Harringtonine,0.050000000745058,7,1.0,closed,b1,1,24
A549,Harringtonine,0.5,8,1.0,closed,b1,1,24
A549,Harringtonine,5.0,9,1.0,closed,b1,1,24
A549,Homoharringtonine,0.050000000745058,4,1.0,closed,b1,1,24
A549,Homoharringtonine,0.5,5,1.0,closed,b1,1,24
A549,Homoharringtonine,5.0,6,1.0,closed,b1|b2,2,12
A549,Homoharringtonine,5.0,14,1.0,closed,b1,1,24
A549,Idarubicin (hydrochloride),5.0,6,1.0,closed,b5,1,24
A549,Idarubicin (hydrochloride),5.0,14,1.0,closed,b5,1,24
A549,Idoxuridine,0.050000000745058,10,1.0,closed,b1,1,24
A549,Ipatasertib,5.0,3,1.0,closed,b1,1,24
A549,Irinotecan,0.5,2,1.0,closed,b2,1,24
A549,Irinotecan (hydrochloride),0.5,13,1.0,closed,b5,1,24
A549,Irinotecan (hydrochloride),5.0,13,1.0,closed,b1,1,24
A549,Ixazomib,5.0,3,1.0,closed,b1,1,24
A549,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
A549,Ixazomib citrate,5.0,12,1.0,closed,b1|b5,2,12
A549,Lonafarnib,5.0,3,1.0,closed,b1,1,24
A549,MK-8353,0.5,2,1.0,closed,b2,1,24
A549,Medroxyprogesterone acetate,5.0,6,1.0,closed,b5,1,24
A549,Megestrol,5.0,6,1.0,closed,b5,1,24
A549,Menadione,0.050000000745058,7,1.0,closed,b1,1,24
A549,Mitoxantrone (dihydrochloride),5.0,6,1.0,closed,b1,1,24
A549,NG25,0.5,2,1.0,closed,b1,1,24
A549,NG25,5.0,3,1.0,closed,b1,1,24
A549,NVP-BHG712,0.050000000745058,1,1.0,closed,b1,1,24
A549,NVP-BHG712,0.5,2,1.0,closed,b1,1,24
A549,NVP-BHG712,5.0,3,1.0,closed,b1,1,24
A549,Niclosamide (olamine),0.5,8,1.0,closed,b5,1,24
A549,Nimesulide,5.0,13,1.0,closed,b1,1,24
A549,Ouabain (Octahydrate),0.050000000745058,10,1.0,closed,b1|b2,2,12
A549,Ouabain (Octahydrate),0.5,11,1.0,closed,b1|b2,2,12
A549,Ouabain (Octahydrate),5.0,12,1.0,closed,b1,1,24
A549,PH-797804,0.5,2,1.0,closed,b1,1,24
A549,PH-797804,5.0,3,1.0,closed,b1|b2,2,12
A549,Panobinostat,0.5,11,1.0,closed,b1|b5,2,12
A549,Panobinostat,5.0,12,1.0,closed,b1,1,24
A549,Pentagastrin,5.0,6,1.0,closed,b2,1,24
A549,Peretinoin,0.5,8,1.0,closed,b5,1,24
A549,Pralsetinib,5.0,3,1.0,closed,b1,1,24
A549,Resveratrol,0.5,5,1.0,closed,b1,1,24
A549,Riluzole hydrochloride,0.5,5,1.0,closed,b1,1,24
A549,Rutin (trihydrate),0.050000000745058,7,1.0,closed,b2,1,24
A549,Sapanisertib,0.5,2,1.0,closed,b5,1,24
A549,Selinexor ,5.0,6,1.0,closed,b1|b5,2,12
A549,Silodosin,0.5,8,1.0,closed,b5,1,24
A549,TAK-901,0.5,2,1.0,closed,b1,1,24
A549,TAK-901,5.0,3,1.0,closed,b1|b2,2,12
A549,Temuterkib,0.5,2,1.0,closed,b1,1,24
A549,Tirabrutinib (hydrochloride),5.0,12,1.0,closed,b5,1,24
A549,Tofacitinib,0.5,5,1.0,closed,b1|b5,2,12
A549,Tofacitinib,5.0,6,1.0,closed,b1|b5,2,12
A549,Tofacitinib (citrate),0.5,5,1.0,closed,b1,1,24
A549,Tofacitinib (citrate),5.0,6,1.0,closed,b1|b5,2,12
A549,Triamcinolone,5.0,6,1.0,closed,b2,1,24
A549,Trimetrexate,5.0,6,1.0,closed,b5,1,24
A549,Vinblastine (sulfate),5.0,6,1.0,closed,b5,1,24
A549,c-Kit-IN-1,0.5,2,1.0,closed,b2,1,24
A549,c-Kit-IN-1,5.0,3,1.0,closed,b1,1,24
AsPC-1,Acetohexamide,5.0,6,1.0,closed,b1,1,24
AsPC-1,Allantoin,5.0,6,1.0,closed,b1,1,24
AsPC-1,Allantoin,5.0,14,1.0,closed,b1,1,24
AsPC-1,Atazanavir (sulfate),5.0,12,1.0,closed,b1,1,24
AsPC-1,Auranofin,5.0,12,1.0,closed,b1|b5,2,12
AsPC-1,Belinostat,0.5,11,1.0,closed,b1,1,24
AsPC-1,Belinostat,5.0,12,1.0,closed,b1,1,24
AsPC-1,Bergenin,5.0,6,1.0,closed,b1,1,24
AsPC-1,Bexarotene,5.0,12,1.0,closed,b2,1,24
AsPC-1,Bortezomib,0.050000000745058,1,1.0,closed,b1|b2|b5,3,6
AsPC-1,Bortezomib,0.5,2,1.0,closed,b1|b5,2,12
AsPC-1,Budesonide,0.050000000745058,10,1.0,closed,b5,1,24
AsPC-1,Darinaparsin,5.0,6,1.0,closed,b5,1,24
AsPC-1,Fedratinib (hydrochloride hydrate),5.0,12,1.0,closed,b5,1,24
AsPC-1,Fluvoxamine (maleate),0.5,5,1.0,closed,b5,1,24
AsPC-1,Glycyrrhizic acid,0.050000000745058,7,1.0,closed,b1,1,24
AsPC-1,Homoharringtonine,0.5,5,1.0,closed,b2,1,24
AsPC-1,Homoharringtonine,5.0,6,1.0,closed,b2,1,24
AsPC-1,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
AsPC-1,Ixazomib citrate,5.0,12,1.0,closed,b1|b2|b5,3,6
AsPC-1,Lipoic acid,5.0,6,1.0,closed,b1,1,24
AsPC-1,Medroxyprogesterone acetate,5.0,6,1.0,closed,b1,1,24
AsPC-1,Neratinib,0.5,11,1.0,closed,b1,1,24
AsPC-1,Neratinib (maleate),5.0,6,1.0,closed,b1,1,24
AsPC-1,Neratinib (maleate),5.0,14,1.0,closed,b1,1,24
AsPC-1,Ouabain (Octahydrate),0.5,11,1.0,closed,b1,1,24
AsPC-1,Panobinostat,0.050000000745058,10,1.0,closed,b2,1,24
AsPC-1,Panobinostat,0.5,11,1.0,closed,b1|b5,2,12
AsPC-1,Panobinostat,5.0,12,1.0,closed,b1|b5,2,12
AsPC-1,Pasireotide (acetate),5.0,6,1.0,closed,b1,1,24
AsPC-1,Pentoxifylline,0.050000000745058,10,1.0,closed,b1,1,24
AsPC-1,Retinoic acid,5.0,6,1.0,closed,b5,1,24
AsPC-1,Ritonavir,5.0,6,1.0,closed,b1,1,24
AsPC-1,Sunitinib,0.5,11,1.0,closed,b1,1,24
AsPC-1,TAK-901,0.050000000745058,1,1.0,closed,b2,1,24
AsPC-1,TAK-901,5.0,3,1.0,closed,b2,1,24
AsPC-1,Temsirolimus,5.0,6,1.0,closed,b1,1,24
AsPC-1,Tofacitinib,0.5,5,1.0,closed,b1|b5,2,12
AsPC-1,Tofacitinib,5.0,6,1.0,closed,b1|b5,2,12
AsPC-1,Tofacitinib (citrate),0.5,5,1.0,closed,b1,1,24
AsPC-1,Tofacitinib (citrate),5.0,6,1.0,closed,b1|b5,2,12
AsPC-1,Triamcinolone,0.5,5,1.0,closed,b5,1,24
AsPC-1,Trifluridine,5.0,6,1.0,closed,b1,1,24
AsPC-1,Vinblastine (sulfate),5.0,6,1.0,closed,b1|b5,2,12
AsPC-1,c-Kit-IN-1,0.050000000745058,13,1.0,closed,b5,1,24
CFPAC-1,5-Azacytidine,0.050000000745058,10,1.0,closed,b1,1,24
CFPAC-1,5-Azacytidine,0.5,11,1.0,closed,b1,1,24
CFPAC-1,Auranofin,0.5,11,1.0,closed,b1,1,24
CFPAC-1,Auranofin,5.0,12,1.0,closed,b1|b2|b5,3,6
CFPAC-1,Bisoprolol (hemifumarate),5.0,9,1.0,closed,b1,1,24
CFPAC-1,Bortezomib,0.050000000745058,1,1.0,closed,b1|b2|b5,3,6
CFPAC-1,Bortezomib,0.5,2,1.0,closed,b1|b5,2,12
CFPAC-1,Bortezomib,5.0,3,1.0,closed,b1,1,24
CFPAC-1,Bosentan (hydrate),0.050000000745058,7,1.0,closed,b1,1,24
CFPAC-1,CP21R7,0.5,2,1.0,closed,b1,1,24
CFPAC-1,Dabrafenib,5.0,3,1.0,closed,b2,1,24
CFPAC-1,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.050000000745058,7,1.0,closed,b1,1,24
CFPAC-1,Daptomycin,5.0,13,1.0,closed,b1|b2,2,12
CFPAC-1,Digitoxin,0.5,11,1.0,closed,b1,1,24
CFPAC-1,Dinaciclib,0.050000000745058,7,1.0,closed,b1,1,24
CFPAC-1,Dinaciclib,0.5,8,1.0,closed,b1,1,24
CFPAC-1,Dinaciclib,5.0,9,1.0,closed,b1,1,24
CFPAC-1,Docetaxel (Trihydrate),5.0,9,1.0,closed,b1,1,24
CFPAC-1,EX229,5.0,3,1.0,closed,b1,1,24
CFPAC-1,Fedratinib (hydrochloride hydrate),5.0,12,1.0,closed,b1,1,24
CFPAC-1,Imiquimod (hydrochloride),5.0,12,1.0,closed,b1,1,24
CFPAC-1,Ivermectin,0.5,11,1.0,closed,b1,1,24
CFPAC-1,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
CFPAC-1,Ixazomib citrate,5.0,12,1.0,closed,b1,1,24
CFPAC-1,Mifepristone,5.0,9,1.0,closed,b1,1,24
CFPAC-1,Mitoxantrone (dihydrochloride),5.0,6,1.0,closed,b1,1,24
CFPAC-1,Monocrotaline,0.050000000745058,7,1.0,closed,b1,1,24
CFPAC-1,NG25,5.0,3,1.0,closed,b1,1,24
CFPAC-1,NVP-BHG712,0.050000000745058,1,1.0,closed,b2,1,24
CFPAC-1,Neratinib,0.050000000745058,10,1.0,closed,b1,1,24
CFPAC-1,Oleic acid,0.050000000745058,1,1.0,closed,b2,1,24
CFPAC-1,Omeprazole,0.5,11,1.0,closed,b1,1,24
CFPAC-1,Ouabain (Octahydrate),0.5,11,1.0,closed,b5,1,24
CFPAC-1,PH-797804,5.0,3,1.0,closed,b2,1,24
CFPAC-1,Panobinostat,0.5,11,1.0,closed,b1|b2|b5,3,6
CFPAC-1,Panobinostat,5.0,12,1.0,closed,b2|b5,2,12
CFPAC-1,Peretinoin,5.0,9,1.0,closed,b1|b2,2,12
CFPAC-1,Pexidartinib (hydrochloride),0.050000000745058,7,1.0,closed,b1,1,24
CFPAC-1,Pitavastatin (Calcium),5.0,9,1.0,closed,b1,1,24
CFPAC-1,Plicamycin,0.050000000745058,13,1.0,closed,b5,1,24
CFPAC-1,Pravastatin (sodium),0.050000000745058,13,1.0,closed,b1,1,24
CFPAC-1,Raltitrexed,0.5,5,1.0,closed,b5,1,24
CFPAC-1,Rosiglitazone,5.0,9,1.0,closed,b1,1,24
CFPAC-1,Rutin (trihydrate),5.0,9,1.0,closed,b2,1,24
CFPAC-1,Selinexor ,5.0,6,1.0,closed,b1,1,24
CFPAC-1,Sunitinib,5.0,12,1.0,closed,b1,1,24
CFPAC-1,TAK-901,5.0,3,1.0,closed,b2,1,24
CFPAC-1,Temuterkib,0.050000000745058,1,1.0,closed,b2,1,24
CFPAC-1,Thymopentin,5.0,9,1.0,closed,b2,1,24
CFPAC-1,Tirabrutinib,5.0,9,1.0,closed,b2,1,24
CFPAC-1,Tofacitinib,0.5,5,1.0,closed,b1,1,24
CFPAC-1,Tofacitinib,5.0,6,1.0,closed,b1|b5,2,12
CFPAC-1,Tofacitinib (citrate),0.5,5,1.0,closed,b5,1,24
CFPAC-1,Tofacitinib (citrate),5.0,6,1.0,closed,b1|b5,2,12
CFPAC-1,Topotecan (hydrochloride),5.0,9,1.0,closed,b1,1,24
CFPAC-1,Tubulin inhibitor 6,5.0,3,1.0,closed,b1,1,24
CFPAC-1,Vinblastine (sulfate),5.0,6,1.0,closed,b2,1,24
CFPAC-1,c-Kit-IN-1,0.050000000745058,13,1.0,closed,b1|b2,2,12
CFPAC-1,crizotinib,5.0,9,1.0,closed,b2,1,24
COLO 205,Asciminib,0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Auranofin,0.5,11,1.0,closed,b1,1,24
COLO 205,Auranofin,5.0,12,1.0,closed,b1|b5,2,12
COLO 205,Azithromycin (hydrate),0.050000000745058,4,1.0,closed,b5,1,24
COLO 205,BI-78D3,0.5,2,1.0,closed,b1,1,24
COLO 205,Belinostat,0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Belinostat,0.5,11,1.0,closed,b1,1,24
COLO 205,Belinostat,5.0,12,1.0,closed,b1|b5,2,12
COLO 205,Belzutifan,0.5,2,1.0,closed,b1,1,24
COLO 205,Bimiralisib,0.050000000745058,1,1.0,closed,b2,1,24
COLO 205,Bortezomib,0.050000000745058,1,1.0,closed,b1|b2|b5,3,6
COLO 205,Bortezomib,0.5,2,1.0,closed,b1|b2|b5,3,6
COLO 205,Bortezomib,5.0,3,1.0,closed,b1|b2,2,12
COLO 205,Crizotinib (hydrochloride),0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Dapagliflozin,0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Dihydroartemisinin,5.0,12,1.0,closed,b5,1,24
COLO 205,EX229,0.050000000745058,1,1.0,closed,b1,1,24
COLO 205,Fedratinib (hydrochloride hydrate),5.0,12,1.0,closed,b5,1,24
COLO 205,Fingolimod (hydrochloride),0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Harringtonine,5.0,9,1.0,closed,b1,1,24
COLO 205,Homoharringtonine,0.5,5,1.0,closed,b1|b2,2,12
COLO 205,Hydroxyurea,5.0,9,1.0,closed,b2,1,24
COLO 205,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
COLO 205,Ixazomib citrate,5.0,12,1.0,closed,b1|b2|b5,3,6
COLO 205,LY2090314,0.050000000745058,1,1.0,closed,b2,1,24
COLO 205,Lonafarnib,0.5,2,1.0,closed,b5,1,24
COLO 205,Megestrol,0.5,5,1.0,closed,b2,1,24
COLO 205,NVP-BHG712,0.050000000745058,1,1.0,closed,b2,1,24
COLO 205,Panobinostat,0.050000000745058,10,1.0,closed,b2,1,24
COLO 205,Panobinostat,0.5,11,1.0,closed,b1,1,24
COLO 205,Panobinostat,5.0,12,1.0,closed,b1|b2|b5,3,6
COLO 205,Regorafenib,0.5,2,1.0,closed,b5,1,24
COLO 205,Sapanisertib,0.5,2,1.0,closed,b1,1,24
COLO 205,Saquinavir,5.0,6,1.0,closed,b1,1,24
COLO 205,Sodium Salicylate,0.050000000745058,4,1.0,closed,b2,1,24
COLO 205,Sunitinib,5.0,12,1.0,closed,b1,1,24
COLO 205,TAK-901,5.0,3,1.0,closed,b2,1,24
COLO 205,Temsirolimus,0.5,5,1.0,closed,b5,1,24
COLO 205,Topotecan (hydrochloride),5.0,9,1.0,closed,b1,1,24
COLO 205,Torkinib,0.050000000745058,1,1.0,closed,b1,1,24
COLO 205,Trimetrexate,0.050000000745058,4,1.0,closed,b1,1,24
COLO 205,Valdecoxib,0.050000000745058,10,1.0,closed,b1,1,24
COLO 205,c-Kit-IN-1,0.5,2,1.0,closed,b2,1,24
HCT15,Belinostat,5.0,12,1.0,closed,b2,1,24
HCT15,Bendamustine,0.050000000745058,7,1.0,closed,b1,1,24
HCT15,Ixazomib citrate,0.5,11,1.0,closed,b1,1,24
HCT15,Ixazomib citrate,5.0,12,1.0,closed,b1|b5,2,12
HS-578T,AZD2858,5.0,3,1.0,closed,b1,1,24
HS-578T,Auranofin,5.0,12,1.0,closed,b1,1,24
HS-578T,Belinostat,0.5,11,1.0,closed,b2,1,24
HS-578T,Belinostat,5.0,12,1.0,closed,b1,1,24
HS-578T,Bortezomib,0.050000000745058,1,1.0,closed,b1|b5,2,12
HS-578T,Canagliflozin,0.050000000745058,7,1.0,closed,b5,1,24
HS-578T,Daptomycin,5.0,13,1.0,closed,b5,1,24
HS-578T,Diammonium Glycyrrhizinate,0.050000000745058,4,1.0,closed,b1,1,24
HS-578T,Dinaciclib,0.5,8,1.0,closed,b1,1,24
HS-578T,Filgotinib,0.5,11,1.0,closed,b5,1,24
HS-578T,Harringtonine,5.0,9,1.0,closed,b2,1,24
HS-578T,Ixazomib citrate,0.050000000745058,10,1.0,closed,b1,1,24
HS-578T,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
HS-578T,Mitoxantrone (dihydrochloride),5.0,6,1.0,closed,b5,1,24
HS-578T,NG25,5.0,3,1.0,closed,b1,1,24
HS-578T,Nevirapine,5.0,9,1.0,closed,b2,1,24
HS-578T,OTS514,5.0,3,1.0,closed,b5,1,24
HS-578T,PH-797804,5.0,3,1.0,closed,b2,1,24
HS-578T,Panobinostat,0.050000000745058,10,1.0,closed,b2,1,24
HS-578T,Panobinostat,0.5,11,1.0,closed,b1|b2,2,12
HS-578T,Panobinostat,5.0,12,1.0,closed,b1|b2,2,12
HS-578T,Pimozide,0.050000000745058,10,1.0,closed,b1,1,24
HS-578T,Retinoic acid,0.050000000745058,4,1.0,closed,b1,1,24
HS-578T,Ritonavir,0.5,5,1.0,closed,b1,1,24
HS-578T,Salicylic acid,0.050000000745058,4,1.0,closed,b1,1,24
HS-578T,Sildenafil,5.0,9,1.0,closed,b2,1,24
HS-578T,Sivelestat (sodium tetrahydrate),5.0,9,1.0,closed,b2,1,24
HS-578T,TAK-901,5.0,3,1.0,closed,b2,1,24
HS-578T,Talc,0.5,11,1.0,closed,b1,1,24
HS-578T,Tetracycline (hydrochloride),0.050000000745058,7,1.0,closed,b1,1,24
HS-578T,Thymol,0.050000000745058,4,1.0,closed,b1,1,24
HS-578T,Topotecan (hydrochloride),5.0,9,1.0,closed,b1,1,24
HS-578T,Tranilast,5.0,9,1.0,closed,b2,1,24
HS-578T,Vilanterol,0.050000000745058,4,1.0,closed,b1,1,24
HS-578T,Vinblastine (sulfate),5.0,6,1.0,closed,b5,1,24
HT-29,Auranofin,5.0,12,1.0,closed,b1|b2,2,12
HT-29,Belinostat,5.0,12,1.0,closed,b2,1,24
HT-29,Bortezomib,0.050000000745058,1,1.0,closed,b1|b2|b5,3,6
HT-29,Bortezomib,0.5,2,1.0,closed,b2,1,24
HT-29,Bortezomib,5.0,3,1.0,closed,b2,1,24
HT-29,Brivudine,0.050000000745058,1,1.0,closed,b2,1,24
HT-29,Brivudine,5.0,3,1.0,closed,b2,1,24
HT-29,EX229,0.050000000745058,1,1.0,closed,b2,1,24
HT-29,EX229,0.5,2,1.0,closed,b1,1,24
HT-29,EX229,5.0,3,1.0,closed,b2,1,24
HT-29,Homoharringtonine,0.5,5,1.0,closed,b1|b2,2,12
HT-29,Homoharringtonine,5.0,6,1.0,closed,b1|b2|b5,3,6
HT-29,Homoharringtonine,5.0,14,1.0,closed,b2,1,24
HT-29,IQ 1,0.050000000745058,1,1.0,closed,b2,1,24
HT-29,Idarubicin (hydrochloride),5.0,6,1.0,closed,b2,1,24
HT-29,Idarubicin (hydrochloride),5.0,14,1.0,closed,b2,1,24
HT-29,Ixazomib citrate,0.5,11,1.0,closed,b1|b2|b5,3,6
HT-29,Ixazomib citrate,5.0,12,1.0,closed,b2|b5,2,12
HT-29,Lumateperone (tosylate),0.050000000745058,4,1.0,closed,b2,1,24
HT-29,Niclosamide (olamine),5.0,9,1.0,closed,b2,1,24
HT-29,Ouabain (Octahydrate),5.0,12,1.0,closed,b2,1,24
HT-29,Panobinostat,0.050000000745058,10,1.0,closed,b2,1,24
HT-29,Panobinostat,5.0,12,1.0,closed,b2,1,24
HT-29,Ponatinib,0.050000000745058,10,1.0,closed,b2,1,24
HT-29,Sodium Salicylate,0.050000000745058,4,1.0,closed,b2,1,24
HT-29,TAK-733,0.050000000745058,1,1.0,closed,b2,1,24
HT-29,TAK-901,5.0,3,1.0,closed,b2,1,24
HT-29,Tofacitinib,0.5,5,1.0,closed,b2,1,24
HT-29,Tofacitinib,5.0,6,1.0,closed,b2,1,24
HT-29,Tofacitinib (citrate),0.050000000745058,4,1.0,closed,b2,1,24
HT-29,Tofacitinib (citrate),0.5,5,1.0,closed,b5,1,24
HT-29,Trimetrexate,0.050000000745058,4,1.0,closed,b2,1,24
HT-29,Trimetrexate,5.0,14,1.0,closed,b2,1,24
HT-29,ULK-101,0.5,2,1.0,closed,b1,1,24
HT-29,c-Kit-IN-1,0.5,2,1.0,closed,b2,1,24
Hs 766T,Bortezomib,0.5,2,1.0,closed,b5,1,24
Hs 766T,Erlotinib,5.0,9,1.0,closed,b2,1,24
Hs 766T,Gallic acid,5.0,6,1.0,closed,b1,1,24
Hs 766T,Mozavaptan,0.050000000745058,7,1.0,closed,b1,1,24
Hs 766T,Sapanisertib,0.5,2,1.0,closed,b1,1,24
Hs 766T,TAK-901,0.5,2,1.0,closed,b5,1,24
Hs 766T,TAK-901,5.0,3,1.0,closed,b2,1,24
Hs 766T,Tofacitinib (citrate),5.0,6,1.0,closed,b5,1,24
Hs 766T,Torkinib,0.5,2,1.0,closed,b5,1,24
Hs 766T,Verteporfin,0.5,8,1.0,closed,b1,1,24
LoVo,5-Azacytidine,0.5,11,1.0,closed,b1,1,24
LoVo,Asciminib,0.050000000745058,10,1.0,closed,b2,1,24
LoVo,Auranofin,0.5,11,1.0,closed,b1,1,24
